Category	Frequency	Word	Decade
flowers	3.270859436225994e-07	tulip	1870
flowers	3.8690179429337124e-07	tulip	1880
flowers	3.8571388120531245e-07	tulip	1890
flowers	4.23172572446815e-07	tulip	1900
flowers	2.640998405272592e-07	tulip	1910
flowers	2.4215512338336217e-07	tulip	1920
flowers	2.2108849138943717e-07	tulip	1930
flowers	2.2521210798793093e-07	tulip	1940
flowers	1.9562245602932988e-07	tulip	1950
flowers	1.6320644119267307e-07	tulip	1960
flowers	1.2463068774437658e-07	tulip	1970
flowers	1.1904627821449089e-07	tulip	1980
flowers	1.1842124335168257e-07	tulip	1990
flowers	0.0	buttercup	1800
flowers	0.0	buttercup	1810
flowers	0.0	buttercup	1820
flowers	0.0	buttercup	1830
flowers	9.75709617993813e-09	buttercup	1840
flowers	2.939409341070664e-08	buttercup	1850
flowers	4.165336828486117e-08	buttercup	1860
flowers	5.2000944932050775e-08	buttercup	1870
flowers	1.2439627310191935e-07	buttercup	1880
flowers	1.3179513832939703e-07	buttercup	1890
flowers	1.2544397226446182e-07	buttercup	1900
flowers	8.884530717683163e-08	buttercup	1910
flowers	6.428623569079685e-08	buttercup	1920
flowers	5.5816882208250625e-08	buttercup	1930
flowers	6.05684078300875e-08	buttercup	1940
flowers	4.071215171856778e-08	buttercup	1950
flowers	3.44433327340841e-08	buttercup	1960
flowers	3.2523452721494424e-08	buttercup	1970
flowers	2.7969937399551868e-08	buttercup	1980
flowers	3.128819571956688e-08	buttercup	1990
flowers	3.325260656550596e-07	daisy	1800
flowers	3.1404507355770926e-07	daisy	1810
flowers	2.528224864301102e-07	daisy	1820
flowers	2.79755958035589e-07	daisy	1830
flowers	2.236904642733964e-07	daisy	1840
flowers	2.617105685251512e-07	daisy	1850
flowers	4.3798205905499543e-07	daisy	1860
flowers	6.00090904515866e-07	daisy	1870
flowers	6.427467276336967e-07	daisy	1880
flowers	6.989732211897376e-07	daisy	1890
flowers	7.519222928640253e-07	daisy	1900
flowers	6.282223010697256e-07	daisy	1910
flowers	5.135172144243219e-07	daisy	1920
flowers	5.563250211687202e-07	daisy	1930
flowers	7.865362256245164e-07	daisy	1940
flowers	4.548647368890679e-07	daisy	1950
flowers	4.707042466034573e-07	daisy	1960
flowers	3.476486492631955e-07	daisy	1970
flowers	5.252451201854352e-07	daisy	1980
flowers	5.573983989593408e-07	daisy	1990
flowers	1.3814816804896895e-06	lily	1800
flowers	1.3178841649885102e-06	lily	1810
flowers	1.3837212766275761e-06	lily	1820
flowers	1.3916408821578982e-06	lily	1830
flowers	1.4476639739567464e-06	lily	1840
flowers	1.8801906065866036e-06	lily	1850
flowers	2.3105185556818884e-06	lily	1860
flowers	2.7001490655967366e-06	lily	1870
flowers	2.860722482058785e-06	lily	1880
flowers	2.8434309321663197e-06	lily	1890
flowers	3.319630635491078e-06	lily	1900
flowers	2.294788305048035e-06	lily	1910
flowers	2.7459185624754066e-06	lily	1920
flowers	2.366769900241738e-06	lily	1930
flowers	1.8318957602018292e-06	lily	1940
flowers	1.9984109682022327e-06	lily	1950
flowers	1.5015759417170837e-06	lily	1960
flowers	1.4427750816389158e-06	lily	1970
flowers	1.6242220455944745e-06	lily	1980
flowers	1.7561778840116963e-06	lily	1990
flowers	0.0	peony	1800
flowers	0.0	peony	1810
flowers	1.984032965258712e-08	peony	1820
flowers	0.0	peony	1830
flowers	1.9875566292466563e-08	peony	1840
flowers	8.818228023211991e-08	peony	1850
flowers	9.542973181680879e-08	peony	1860
flowers	3.5620647278454784e-08	peony	1870
flowers	5.09534970611169e-07	peony	1880
flowers	1.7605469970867217e-07	peony	1890
flowers	2.487869124811445e-07	peony	1900
flowers	1.3341125964779072e-07	peony	1910
flowers	5.59413877886261e-08	peony	1920
flowers	6.486826851229127e-08	peony	1930
flowers	2.1326904165523763e-08	peony	1940
flowers	6.441365508675906e-08	peony	1950
flowers	3.4954551030693883e-08	peony	1960
flowers	3.0225877568484613e-08	peony	1970
flowers	3.235175775350802e-08	peony	1980
flowers	2.5364440936172116e-08	peony	1990
flowers	2.207801817890031e-06	violet	1800
flowers	2.0012315097973674e-06	violet	1810
flowers	1.8372145258295674e-06	violet	1820
flowers	2.1983374884232008e-06	violet	1830
flowers	2.234736399138422e-06	violet	1840
flowers	2.8669554792425185e-06	violet	1850
flowers	2.9291021593152745e-06	violet	1860
flowers	4.608063735153679e-06	violet	1870
flowers	4.876138005952558e-06	violet	1880
flowers	5.467203300450311e-06	violet	1890
flowers	6.0340404511013e-06	violet	1900
flowers	7.21696162152705e-06	violet	1910
flowers	7.444686068279178e-06	violet	1920
flowers	8.372197094707814e-06	violet	1930
flowers	6.902751109830084e-06	violet	1940
flowers	5.36028210384831e-06	violet	1950
flowers	3.957149127195098e-06	violet	1960
flowers	2.610045373819144e-06	violet	1970
flowers	1.8481453511592617e-06	violet	1980
flowers	1.6976404162885135e-06	violet	1990
flowers	1.8410241403220036e-07	carnation	1800
flowers	1.4458966729783095e-07	carnation	1810
flowers	2.1030749431742348e-07	carnation	1820
flowers	9.548289476812767e-08	carnation	1830
flowers	1.4527232090130105e-07	carnation	1840
flowers	1.204126458140351e-07	carnation	1850
flowers	9.076704133716015e-08	carnation	1860
flowers	7.904143629671718e-08	carnation	1870
flowers	9.207283205968834e-08	carnation	1880
flowers	1.5556416203308183e-07	carnation	1890
flowers	1.5733022334252205e-07	carnation	1900
flowers	1.2209064792687186e-07	carnation	1910
flowers	1.7941422989667101e-07	carnation	1920
flowers	1.8069248955103357e-07	carnation	1930
flowers	1.8341137582350437e-07	carnation	1940
flowers	1.6352903280828618e-07	carnation	1950
flowers	1.271655512816834e-07	carnation	1960
flowers	1.2585606115931517e-07	carnation	1970
flowers	1.3108604628984705e-07	carnation	1980
flowers	1.1510932590460276e-07	carnation	1990
flowers	0.0	gladiola	1800
flowers	0.0	gladiola	1810
flowers	0.0	gladiola	1820
flowers	0.0	gladiola	1830
flowers	0.0	gladiola	1840
flowers	0.0	gladiola	1850
flowers	0.0	gladiola	1860
flowers	0.0	gladiola	1870
flowers	0.0	gladiola	1880
flowers	0.0	gladiola	1890
flowers	0.0	gladiola	1900
flowers	0.0	gladiola	1910
flowers	0.0	gladiola	1920
flowers	0.0	gladiola	1930
flowers	0.0	gladiola	1940
flowers	0.0	gladiola	1950
flowers	0.0	gladiola	1960
flowers	0.0	gladiola	1970
flowers	1.3432122206519783e-08	gladiola	1980
flowers	0.0	gladiola	1990
flowers	0.0	magnolia	1800
flowers	3.499622520584444e-08	magnolia	1810
flowers	2.3241529021602056e-08	magnolia	1820
flowers	4.6849083881557965e-08	magnolia	1830
flowers	5.6374333484086975e-08	magnolia	1840
flowers	9.952736891695406e-08	magnolia	1850
flowers	8.921281117727728e-08	magnolia	1860
flowers	1.0244186151614003e-07	magnolia	1870
flowers	1.2831426595552313e-07	magnolia	1880
flowers	1.4720402266144096e-07	magnolia	1890
flowers	1.721610377974338e-07	magnolia	1900
flowers	1.212308546316122e-07	magnolia	1910
flowers	1.1450985732423189e-07	magnolia	1920
flowers	1.372793589446164e-07	magnolia	1930
flowers	1.3052065349300544e-07	magnolia	1940
flowers	1.3687901705936298e-07	magnolia	1950
flowers	1.265904306979974e-07	magnolia	1960
flowers	1.1651258887040859e-07	magnolia	1970
flowers	1.1843200433309516e-07	magnolia	1980
flowers	1.2447962892560903e-07	magnolia	1990
flowers	0.0	petunia	1800
flowers	0.0	petunia	1810
flowers	0.0	petunia	1820
flowers	0.0	petunia	1830
flowers	0.0	petunia	1840
flowers	0.0	petunia	1850
flowers	0.0	petunia	1860
flowers	0.0	petunia	1870
flowers	4.309792138964135e-09	petunia	1880
flowers	3.2784860280944536e-09	petunia	1890
flowers	6.797456625167882e-09	petunia	1900
flowers	0.0	petunia	1910
flowers	5.2541634939593575e-09	petunia	1920
flowers	0.0	petunia	1930
flowers	8.189531199561125e-09	petunia	1940
flowers	8.051706885844882e-09	petunia	1950
flowers	6.3263264205460585e-09	petunia	1960
flowers	1.2662191954365176e-08	petunia	1970
flowers	2.764232466280748e-08	petunia	1980
flowers	4.464357014031143e-08	petunia	1990
flowers	0.0	zinnia	1800
flowers	0.0	zinnia	1810
flowers	0.0	zinnia	1820
flowers	0.0	zinnia	1830
flowers	0.0	zinnia	1840
flowers	0.0	zinnia	1850
flowers	0.0	zinnia	1860
flowers	0.0	zinnia	1870
flowers	0.0	zinnia	1880
flowers	0.0	zinnia	1890
flowers	0.0	zinnia	1900
flowers	0.0	zinnia	1910
flowers	0.0	zinnia	1920
flowers	0.0	zinnia	1930
flowers	3.7535351331321825e-09	zinnia	1940
flowers	4.98979018277711e-09	zinnia	1950
flowers	1.341948028600679e-09	zinnia	1960
flowers	2.910261860479093e-09	zinnia	1970
flowers	9.214108220935828e-09	zinnia	1980
flowers	6.27379483877718e-09	zinnia	1990
insects	1.165981955537269e-06	ant	1800
insects	1.0581753358293489e-06	ant	1810
insects	1.3207990883007998e-06	ant	1820
insects	1.2814339895984236e-06	ant	1830
insects	9.565567995665272e-07	ant	1840
insects	1.0937696863878733e-06	ant	1850
insects	1.29001103270279e-06	ant	1860
insects	1.5077673983048123e-06	ant	1870
insects	1.776809759109305e-06	ant	1880
insects	1.4961370989209038e-06	ant	1890
insects	1.4295669233330343e-06	ant	1900
insects	1.2663322250349373e-06	ant	1910
insects	1.2676442100279002e-06	ant	1920
insects	1.1041015108280686e-06	ant	1930
insects	8.599007759539181e-07	ant	1940
insects	8.456560316583843e-07	ant	1950
insects	7.696391455460276e-07	ant	1960
insects	6.870260279755557e-07	ant	1970
insects	7.30985918860909e-07	ant	1980
insects	6.634605357402134e-07	ant	1990
insects	5.80850252024074e-07	caterpillar	1800
insects	4.844214331124782e-07	caterpillar	1810
insects	6.229863510912356e-07	caterpillar	1820
insects	7.99111516494003e-07	caterpillar	1830
insects	5.301355591099717e-07	caterpillar	1840
insects	5.26257409221511e-07	caterpillar	1850
insects	9.169957943308989e-07	caterpillar	1860
insects	1.0205185442914964e-06	caterpillar	1870
insects	7.557808214601652e-07	caterpillar	1880
insects	8.014259095676891e-07	caterpillar	1890
insects	6.247480589131571e-07	caterpillar	1900
insects	5.535635832646783e-07	caterpillar	1910
insects	5.502963588820374e-07	caterpillar	1920
insects	5.140852184165305e-07	caterpillar	1930
insects	4.939311004735304e-07	caterpillar	1940
insects	4.456789867798646e-07	caterpillar	1950
insects	3.2059777426140985e-07	caterpillar	1960
insects	2.5406075469726256e-07	caterpillar	1970
insects	2.9739046177971545e-07	caterpillar	1980
insects	3.3374972972808216e-07	caterpillar	1990
insects	3.011287547348394e-07	flea	1800
insects	2.827326615314274e-07	flea	1810
insects	3.1064287570336407e-07	flea	1820
insects	2.364763281640545e-07	flea	1830
insects	2.3055656899261212e-07	flea	1840
insects	2.4134097747738085e-07	flea	1850
insects	2.9592542244170025e-07	flea	1860
insects	2.9458535304006765e-07	flea	1870
insects	3.334211918416799e-07	flea	1880
insects	3.7063284547607797e-07	flea	1890
insects	3.639729047476257e-07	flea	1900
insects	4.854966140566219e-07	flea	1910
insects	5.322158550940008e-07	flea	1920
insects	5.46603161805121e-07	flea	1930
insects	5.9408224243483e-07	flea	1940
insects	4.6484431725462214e-07	flea	1950
insects	4.1357560195731405e-07	flea	1960
insects	4.0202459455109434e-07	flea	1970
insects	4.022674891300117e-07	flea	1980
insects	4.847785505465423e-07	flea	1990
insects	1.5841370509747475e-07	locust	1800
insects	2.376059500817859e-07	locust	1810
insects	2.346827564620305e-07	locust	1820
insects	2.5878541572670116e-07	locust	1830
insects	2.7572831056639977e-07	locust	1840
insects	3.571124506476201e-07	locust	1850
insects	3.2918594786319387e-07	locust	1860
insects	3.728467751628041e-07	locust	1870
insects	4.1942113497828247e-07	locust	1880
insects	5.122634418897583e-07	locust	1890
insects	5.229097996560964e-07	locust	1900
insects	4.906553738281798e-07	locust	1910
insects	4.3980439128848036e-07	locust	1920
insects	4.5005504122868747e-07	locust	1930
insects	4.7482219434122106e-07	locust	1940
insects	4.776590056785724e-07	locust	1950
insects	5.710947396002033e-07	locust	1960
insects	6.563406353764691e-07	locust	1970
insects	6.017836458073421e-07	locust	1980
insects	4.990494143429023e-07	locust	1990
insects	1.6083986094130993e-06	spider	1800
insects	1.17421545098557e-06	spider	1810
insects	1.4851903911365216e-06	spider	1820
insects	1.6495339343820933e-06	spider	1830
insects	1.2789023474370757e-06	spider	1840
insects	1.5021928790419024e-06	spider	1850
insects	1.659296118690962e-06	spider	1860
insects	1.6783304976819389e-06	spider	1870
insects	2.1629279548319554e-06	spider	1880
insects	1.9308643462462283e-06	spider	1890
insects	1.944690545400302e-06	spider	1900
insects	1.5479145292324761e-06	spider	1910
insects	1.5917024702288643e-06	spider	1920
insects	1.449897991295399e-06	spider	1930
insects	1.33352866366187e-06	spider	1940
insects	1.40644040560913e-06	spider	1950
insects	1.279132080404752e-06	spider	1960
insects	1.2343594866481149e-06	spider	1970
insects	1.3273230029198757e-06	spider	1980
insects	1.4954518950680076e-06	spider	1990
insects	0.0	bedbug	1800
insects	0.0	bedbug	1810
insects	0.0	bedbug	1820
insects	0.0	bedbug	1830
insects	0.0	bedbug	1840
insects	0.0	bedbug	1850
insects	0.0	bedbug	1860
insects	0.0	bedbug	1870
insects	0.0	bedbug	1880
insects	0.0	bedbug	1890
insects	4.325654216015925e-09	bedbug	1900
insects	2.020514243860203e-08	bedbug	1910
insects	1.5917024702288642e-08	bedbug	1920
insects	2.4639884938777303e-08	bedbug	1930
insects	2.7127822098546228e-08	bedbug	1940
insects	1.9392139119429224e-08	bedbug	1950
insects	2.3771650792354886e-08	bedbug	1960
insects	2.282257985323078e-08	bedbug	1970
insects	2.4079536150712297e-08	bedbug	1980
insects	2.329112676198395e-08	bedbug	1990
insects	0.0	centipede	1800
insects	0.0	centipede	1810
insects	1.303793091455725e-08	centipede	1820
insects	9.815998527564526e-09	centipede	1830
insects	2.890991460722409e-08	centipede	1840
insects	4.5122511814681245e-08	centipede	1850
insects	5.5330593691830505e-08	centipede	1860
insects	6.734122368700576e-08	centipede	1870
insects	7.209106850630917e-08	centipede	1880
insects	8.933874426557385e-08	centipede	1890
insects	6.179506022879892e-08	centipede	1900
insects	7.981747757660519e-08	centipede	1910
insects	5.686859311108952e-08	centipede	1920
insects	6.118066668471915e-08	centipede	1930
insects	4.555426729755876e-08	centipede	1940
insects	3.799044798250754e-08	centipede	1950
insects	3.4762844169465215e-08	centipede	1960
insects	2.700927235427088e-08	centipede	1970
insects	2.0967215151640637e-08	centipede	1980
insects	1.8956015306863238e-08	centipede	1990
insects	2.8433119339252155e-05	fly	1800
insects	2.404793243618447e-05	fly	1810
insects	2.8029284000052078e-05	fly	1820
insects	2.440703415703794e-05	fly	1830
insects	2.1703395643508304e-05	fly	1840
insects	2.2252875769452857e-05	fly	1850
insects	2.34924997126617e-05	fly	1860
insects	2.1511490894766105e-05	fly	1870
insects	2.259467298744752e-05	fly	1880
insects	2.287284954790517e-05	fly	1890
insects	2.1085957631511685e-05	fly	1900
insects	1.934792852322815e-05	fly	1910
insects	1.8992564756899792e-05	fly	1920
insects	1.752448959421202e-05	fly	1930
insects	1.7496762792629018e-05	fly	1940
insects	1.4486835156792316e-05	fly	1950
insects	1.2684156668620696e-05	fly	1960
insects	1.1745561582765506e-05	fly	1970
insects	1.284024884599896e-05	fly	1980
insects	1.392281627667756e-05	fly	1990
insects	1.4985080211923286e-07	maggot	1800
insects	1.344591810540339e-07	maggot	1810
insects	1.0600404700096547e-07	maggot	1820
insects	1.0752980205195686e-07	maggot	1830
insects	7.191341258546992e-08	maggot	1840
insects	6.703916041038357e-08	maggot	1850
insects	8.206335244181603e-08	maggot	1860
insects	1.1596210719847323e-07	maggot	1870
insects	1.1734388596543259e-07	maggot	1880
insects	1.2556601487601757e-07	maggot	1890
insects	9.590593347509593e-08	maggot	1900
insects	1.0360509207878915e-07	maggot	1910
insects	8.4684752784992e-08	maggot	1920
insects	1.1431565665473552e-07	maggot	1930
insects	1.2130743089349918e-07	maggot	1940
insects	1.1170325750080575e-07	maggot	1950
insects	7.930273826159251e-08	maggot	1960
insects	6.703813724226401e-08	maggot	1970
insects	6.707870784841283e-08	maggot	1980
insects	7.148894977233224e-08	maggot	1990
insects	1.4128789914099098e-07	tarantula	1800
insects	1.1604011515622102e-07	tarantula	1810
insects	9.863478170143311e-08	tarantula	1820
insects	8.38821692355514e-08	tarantula	1830
insects	4.625586337155854e-08	tarantula	1840
insects	7.993130664314963e-08	tarantula	1850
insects	5.5330593691830505e-08	tarantula	1860
insects	7.332133235419159e-08	tarantula	1870
insects	5.974939101745733e-08	tarantula	1880
insects	7.37659356321252e-08	tarantula	1890
insects	4.980681854441193e-08	tarantula	1900
insects	5.5170069779161576e-08	tarantula	1910
insects	3.909715776387404e-08	tarantula	1920
insects	3.721125480550042e-08	tarantula	1930
insects	3.6170429464728306e-08	tarantula	1940
insects	3.379448805608134e-08	tarantula	1950
insects	4.3070141489374175e-08	tarantula	1960
insects	5.917532449640822e-08	tarantula	1970
insects	1.0045425540424704e-07	tarantula	1980
insects	7.065423887103571e-08	tarantula	1990
insects	3.4551313517205977e-06	bee	1800
insects	3.263858477092439e-06	bee	1810
insects	3.5723930705886866e-06	bee	1820
insects	3.2847900527240927e-06	bee	1830
insects	3.165997023423628e-06	bee	1840
insects	4.025185896794223e-06	bee	1850
insects	4.5622872113202045e-06	bee	1860
insects	4.114574767748518e-06	bee	1870
insects	5.131787039650204e-06	bee	1880
insects	4.896746731561876e-06	bee	1890
insects	5.042476914669992e-06	bee	1900
insects	4.070404758641778e-06	bee	1910
insects	4.01170836185838e-06	bee	1920
insects	3.340967255780335e-06	bee	1930
insects	3.058619287802756e-06	bee	1940
insects	2.746879495618799e-06	bee	1950
insects	2.3112179189728266e-06	bee	1960
insects	1.9201090839831097e-06	bee	1970
insects	1.6411350531289034e-06	bee	1980
insects	1.8140152716241141e-06	bee	1990
insects	0.0	cockroach	1800
insects	0.0	cockroach	1810
insects	0.0	cockroach	1820
insects	1.8739633552623187e-08	cockroach	1830
insects	8.672974382167226e-09	cockroach	1840
insects	1.2892146232766069e-08	cockroach	1850
insects	2.2380914302313463e-08	cockroach	1860
insects	3.432062365515351e-08	cockroach	1870
insects	2.7817749260586693e-08	cockroach	1880
insects	4.8029820311583746e-08	cockroach	1890
insects	5.0424769146699925e-08	cockroach	1900
insects	4.313296364552632e-08	cockroach	1910
insects	5.7950332653963506e-08	cockroach	1920
insects	8.31386593852622e-08	cockroach	1930
insects	1.0288098569448663e-07	cockroach	1940
insects	1.442502980111928e-07	cockroach	1950
insects	1.7515616887592673e-07	cockroach	1960
insects	2.0989625453385176e-07	cockroach	1970
insects	2.2392330556478712e-07	cockroach	1980
insects	1.4548203224855408e-07	cockroach	1990
insects	4.88085469759787e-07	gnat	1800
insects	4.310061420088209e-07	gnat	1810
insects	4.013415255437623e-07	gnat	1820
insects	4.702755658205914e-07	gnat	1830
insects	4.1268903101812386e-07	gnat	1840
insects	4.073918209554078e-07	gnat	1850
insects	4.090733780811739e-07	gnat	1860
insects	3.822069452505732e-07	gnat	1870
insects	4.390110992463012e-07	gnat	1880
insects	3.786651362449094e-07	gnat	1890
insects	3.0724503945758827e-07	gnat	1900
insects	2.718379801845961e-07	gnat	1910
insects	2.6950768039603294e-07	gnat	1920
insects	2.4857788683133835e-07	gnat	1930
insects	2.0985673698875383e-07	gnat	1940
insects	1.7623031690990065e-07	gnat	1950
insects	1.7189715223503938e-07	gnat	1960
insects	1.1926967905402036e-07	gnat	1970
insects	1.0184660953541067e-07	gnat	1980
insects	1.0083846210824266e-07	gnat	1990
insects	4.566881588395668e-08	mosquito	1800
insects	1.4458966729783095e-07	mosquito	1810
insects	1.5078650535966212e-07	mosquito	1820
insects	6.112689992165182e-08	mosquito	1830
insects	7.805676943950505e-08	mosquito	1840
insects	2.9600367750430897e-07	mosquito	1850
insects	3.360245605666785e-07	mosquito	1860
insects	2.503845498478245e-07	mosquito	1870
insects	4.3117511353909373e-07	mosquito	1880
insects	5.235742186866842e-07	mosquito	1890
insects	1.181027191092805e-06	mosquito	1900
insects	2.178716210187981e-06	mosquito	1910
insects	1.7077576697572018e-06	mosquito	1920
insects	1.3672621867048058e-06	mosquito	1930
insects	1.613508261546866e-06	mosquito	1940
insects	1.0259689041723753e-06	mosquito	1950
insects	8.732247528965848e-07	mosquito	1960
insects	6.456696752213791e-07	mosquito	1970
insects	5.679985823305774e-07	mosquito	1980
insects	5.999417287673577e-07	mosquito	1990
insects	0.0	termite	1800
insects	0.0	termite	1810
insects	0.0	termite	1820
insects	0.0	termite	1830
insects	0.0	termite	1840
insects	0.0	termite	1850
insects	0.0	termite	1860
insects	0.0	termite	1870
insects	0.0	termite	1880
insects	3.2784860280944536e-09	termite	1890
insects	5.561555420591903e-09	termite	1900
insects	0.0	termite	1910
insects	9.735655885865869e-09	termite	1920
insects	2.648368585256336e-08	termite	1930
insects	3.054012676503003e-08	termite	1940
insects	2.5629376847900608e-08	termite	1950
insects	3.6360401346370785e-08	termite	1960
insects	4.222432558975807e-08	termite	1970
insects	3.6774529699557214e-08	termite	1980
insects	4.2731812914761306e-08	termite	1990
insects	5.380357371328646e-07	beetle	1800
insects	5.21259564908104e-07	beetle	1810
insects	7.352259302687284e-07	beetle	1820
insects	6.032377276939655e-07	beetle	1830
insects	5.850643968636975e-07	beetle	1840
insects	5.3347701111186e-07	beetle	1850
insects	6.244896782409409e-07	beetle	1860
insects	7.893743440685308e-07	beetle	1870
insects	9.011383563288646e-07	beetle	1880
insects	9.843654299353598e-07	beetle	1890
insects	1.0512575646123273e-06	beetle	1900
insects	9.98076716913923e-07	beetle	1910
insects	1.036306482073278e-06	beetle	1920
insects	1.1253890304690533e-06	beetle	1930
insects	1.0359756967444823e-06	beetle	1940
insects	9.277607610295349e-07	beetle	1950
insects	7.088680705365397e-07	beetle	1960
insects	7.523792767722792e-07	beetle	1970
insects	9.373000398256854e-07	beetle	1980
insects	7.053845639117844e-07	beetle	1990
insects	3.8104918253176356e-07	cricket	1800
insects	2.403688099664578e-07	cricket	1810
insects	4.880721094536432e-07	cricket	1820
insects	4.1807230092399824e-07	cricket	1830
insects	5.055621316938313e-07	cricket	1840
insects	7.214445031855892e-07	cricket	1850
insects	1.0111821420198013e-06	cricket	1860
insects	9.934780529268301e-07	cricket	1870
insects	1.3064547170341736e-06	cricket	1880
insects	1.5276105647906106e-06	cricket	1890
insects	1.546483177285922e-06	cricket	1900
insects	1.2945621048959629e-06	cricket	1910
insects	1.3866355597440387e-06	cricket	1920
insects	1.1832173318559796e-06	cricket	1930
insects	9.423079336495019e-07	cricket	1940
insects	8.665224269681794e-07	cricket	1950
insects	7.48806999959179e-07	cricket	1960
insects	7.182219928308667e-07	cricket	1970
insects	7.5907871103674e-07	cricket	1980
insects	7.526130452303045e-07	cricket	1990
insects	1.2844354467362817e-07	hornet	1800
insects	4.54029974381087e-07	hornet	1810
insects	3.1574467475688647e-07	hornet	1820
insects	4.2699593594905687e-07	hornet	1830
insects	3.92452090793067e-07	hornet	1840
insects	3.7335655490090535e-07	hornet	1850
insects	3.369570986626083e-07	hornet	1860
insects	2.5402461599306805e-07	hornet	1870
insects	3.1794512006994506e-07	hornet	1880
insects	3.962050364952147e-07	hornet	1890
insects	4.0636431606458174e-07	hornet	1900
insects	2.6739571482575457e-07	hornet	1910
insects	2.705894199389069e-07	hornet	1920
insects	2.353360439050567e-07	hornet	1930
insects	2.9533496888417307e-07	hornet	1940
insects	2.515307869409007e-07	hornet	1950
insects	2.5241403395108013e-07	hornet	1960
insects	2.0795607996019905e-07	hornet	1970
insects	2.3125364054944275e-07	hornet	1980
insects	2.2211387821919723e-07	hornet	1990
insects	7.035851947122076e-07	moth	1800
insects	9.23716154775315e-07	moth	1810
insects	1.2459727021824711e-06	moth	1820
insects	1.4108266974617743e-06	moth	1830
insects	1.1957863429413063e-06	moth	1840
insects	9.870227155805703e-07	moth	1850
insects	1.3885492248393645e-06	moth	1860
insects	1.4105256312818773e-06	moth	1870
insects	1.3615025166273065e-06	moth	1880
insects	1.5181029553091367e-06	moth	1890
insects	1.538202639215263e-06	moth	1900
insects	2.011773012025063e-06	moth	1910
insects	1.6776234967771408e-06	moth	1920
insects	1.8213400662908448e-06	moth	1930
insects	1.6112902635136514e-06	moth	1940
insects	1.4557712858252219e-06	moth	1950
insects	1.1648747911124656e-06	moth	1960
insects	1.2269051317072386e-06	moth	1970
insects	1.3957940648994521e-06	moth	1980
insects	1.1517125606824735e-06	moth	1990
insects	5.508800916002274e-07	wasp	1800
insects	1.068305822073146e-06	wasp	1810
insects	7.561999930443205e-07	wasp	1820
insects	7.576166136274803e-07	wasp	1830
insects	5.575999779868347e-07	wasp	1840
insects	5.961328418031031e-07	wasp	1850
insects	5.352768670636637e-07	wasp	1860
insects	5.012891091449694e-07	wasp	1870
insects	6.803594590282928e-07	wasp	1880
insects	6.686472254298639e-07	wasp	1890
insects	6.071982618081782e-07	wasp	1900
insects	3.463533991071001e-07	wasp	1910
insects	3.7876337422630544e-07	wasp	1920
insects	3.2048612246899457e-07	wasp	1930
insects	3.040363457837068e-07	wasp	1940
insects	2.6661356181156787e-07	wasp	1950
insects	2.6346912961526666e-07	wasp	1960
insects	2.892902403767463e-07	wasp	1970
insects	3.318307507299689e-07	wasp	1980
insects	3.0593500840423313e-07	wasp	1990
insects	0.0	blackfly	1800
insects	0.0	blackfly	1810
insects	0.0	blackfly	1820
insects	0.0	blackfly	1830
insects	0.0	blackfly	1840
insects	0.0	blackfly	1850
insects	0.0	blackfly	1860
insects	0.0	blackfly	1870
insects	0.0	blackfly	1880
insects	0.0	blackfly	1890
insects	0.0	blackfly	1900
insects	0.0	blackfly	1910
insects	0.0	blackfly	1920
insects	0.0	blackfly	1930
insects	0.0	blackfly	1940
insects	0.0	blackfly	1950
insects	0.0	blackfly	1960
insects	2.042289024897609e-09	blackfly	1970
insects	4.218013985583956e-09	blackfly	1980
insects	2.504132703889604e-09	blackfly	1990
insects	0.0	dragonfly	1800
insects	0.0	dragonfly	1810
insects	0.0	dragonfly	1820
insects	0.0	dragonfly	1830
insects	0.0	dragonfly	1840
insects	0.0	dragonfly	1850
insects	0.0	dragonfly	1860
insects	0.0	dragonfly	1870
insects	0.0	dragonfly	1880
insects	3.6063346309038988e-09	dragonfly	1890
insects	2.8425727705247503e-09	dragonfly	1900
insects	0.0	dragonfly	1910
insects	4.172423951085372e-09	dragonfly	1920
insects	8.380913244482075e-09	dragonfly	1930
insects	1.0578144466099786e-08	dragonfly	1940
insects	1.3835327324972895e-08	dragonfly	1950
insects	1.2524848266939671e-08	dragonfly	1960
insects	1.7818971742231638e-08	dragonfly	1970
insects	2.9526097899087695e-08	dragonfly	1980
insects	3.2230611253288776e-08	dragonfly	1990
insects	0.0	horsefly	1800
insects	0.0	horsefly	1810
insects	0.0	horsefly	1820
insects	0.0	horsefly	1830
insects	0.0	horsefly	1840
insects	0.0	horsefly	1850
insects	0.0	horsefly	1860
insects	0.0	horsefly	1870
insects	0.0	horsefly	1880
insects	0.0	horsefly	1890
insects	0.0	horsefly	1900
insects	0.0	horsefly	1910
insects	0.0	horsefly	1920
insects	0.0	horsefly	1930
insects	0.0	horsefly	1940
insects	3.7423426370828325e-09	horsefly	1950
insects	0.0	horsefly	1960
insects	0.0	horsefly	1970
insects	0.0	horsefly	1980
insects	6.462277945521559e-10	horsefly	1990
insects	2.497513368653881e-07	roach	1800
insects	2.3484309019711398e-07	roach	1810
insects	1.7176056813525421e-07	roach	1820
insects	1.9230433479001412e-07	roach	1830
insects	2.598278575324265e-07	roach	1840
insects	2.8414290297016416e-07	roach	1850
insects	2.2722844937487697e-07	roach	1860
