table	categories	attribute(s)	effect_size	loocv_effect_sizes	missing
vectors1890	good vs. bad	unemployed	-0.6042732050698231	[-0.6042732050698233, -0.5848400229585772, -0.6042732050698233, -0.6042732050698233, -0.6042732050698233, -0.6640313372979173, -0.6042732050698233, -0.5314785291691656, -0.6042732050698233, -0.6042732050698233, -0.6042732050698233, -0.6302692833252014, -0.6042732050698233, -0.6401058366762598, -0.5686899902671588, -0.6042732050698233]	['yucky', 'unthankful']
vectors1900	good vs. bad	unemployed	-0.43498370113418494	[-0.43498370113418494, -0.4377069309187967, -0.43498370113418494, -0.43498370113418494, -0.43498370113418494, -0.45692867040959223, -0.43498370113418494, -0.38056147122782197, -0.43498370113418494, -0.43498370113418494, -0.43498370113418494, -0.46800321440938464, -0.43498370113418494, -0.46519153270860814, -0.4029174777162764, -0.43498370113418494]	['yucky', 'unthankful']
vectors1910	good vs. bad	unemployed	-0.3796358532038145	[-0.37963585320381443, -0.3669394985383968, -0.37963585320381443, -0.37963585320381443, -0.37963585320381443, -0.43565651475565875, -0.37963585320381443, -0.30122310551560655, -0.37963585320381443, -0.37963585320381443, -0.38573848741287625, -0.43086715945714205, -0.37963585320381443, -0.37963585320381443, -0.3428635200778828, -0.37963585320381443]	['yucky', 'unthankful']
vectors1920	good vs. bad	unemployed	-0.20936435023291985	[-0.20936435023291977, -0.23450630862299154, -0.20936435023291977, -0.20936435023291977, -0.20936435023291977, -0.23044302813214326, -0.20936435023291977, -0.19952027757458968, -0.20936435023291977, -0.1971797609483256, -0.17393049187946485, -0.2315070245072896, -0.20936435023291977, -0.20936435023291977, -0.1912636413514762, -0.20936435023291977]	['yucky', 'unthankful']
vectors1930	good vs. bad	unemployed	-0.18152693907307288	[-0.1815269390730731, -0.17988349881511995, -0.1815269390730731, -0.18943367928820004, -0.1815269390730731, -0.22065062352338782, -0.1815269390730731, -0.16335762857125852, -0.17197113263753017, -0.181647294322477, -0.14097070270869355, -0.18943696012194747, -0.19175939304820253, -0.19431430121177015, -0.17472643842293403, -0.1815269390730731]	['yucky', 'unthankful']
vectors1940	good vs. bad	unemployed	-0.12456010284700135	[-0.12456010284700116, -0.1032100733542559, -0.12456010284700116, -0.12456010284700116, -0.12456010284700116, -0.17250363170212077, -0.12456010284700116, -0.1045331339016605, -0.12456010284700116, -0.15924598383064734, -0.06084200593777748, -0.1258514598269837, -0.12456010284700116, -0.12456010284700116, -0.1437478946533173, -0.12456010284700116]	['yucky', 'unthankful']
vectors1950	good vs. bad	unemployed	-0.037227965501731755	[-0.037227965501731484, -0.015115565928242194, -0.037227965501731484, -0.037227965501731484, -0.037227965501731484, -0.07302894326328031, -0.037227965501731484, -0.031370682738750696, -0.02791320329544421, -0.05158427600735931, -0.01622595279931182, -0.026530275801425623, -0.037227965501731484, -0.037227965501731484, -0.05379439608589459, -0.037227965501731484]	['yucky', 'unthankful']
vectors1960	good vs. bad	unemployed	-0.125172255696257	[-0.12517225569625626, -0.16751527540372302, -0.12517225569625626, -0.12517225569625626, -0.12517225569625626, -0.2213130248541315, -0.12517225569625626, -0.028862436164252714, -0.16469353824087166, -0.19061063213579585, -0.053136161316350315, -0.07889898573154155, -0.12517225569625626, -0.12517225569625626, -0.12365490123998618, -0.12517225569625626]	['yucky', 'unthankful']
vectors1970	good vs. bad	unemployed	-0.011243573902619946	[-0.011243573902620003, -0.04498239041068458, -0.011243573902620003, -0.03515225717333666, -0.011243573902620003, -0.08781986298769086, -0.011243573902620003, 0.043170929458124244, 0.012930434643231686, -0.05651471180411949, 0.04490128280514443, 0.017298818750778003, -0.011243573902620003, -0.011243573902620003, -0.013972118096022411, -0.011243573902620003]	['yucky', 'unthankful']
vectors1980	good vs. bad	unemployed	-0.14135593035213795	[-0.14135593035213856, -0.1942686424892741, -0.14135593035213856, -0.14135593035213856, -0.14135593035213856, -0.2383536967038937, -0.14135593035213856, -0.08687522375490853, -0.06739078440887605, -0.206202540842271, -0.06721513856349517, -0.1021439915096849, -0.14135593035213856, -0.14135593035213856, -0.12970194526833015, -0.20854243554970894]	['yucky', 'unthankful']
vectors1990	good vs. bad	unemployed	-0.04219178887852516	[-0.04219178887852484, -0.05586165758878597, -0.04219178887852484, -0.04219178887852484, -0.04219178887852484, -0.12319185741591467, -0.04219178887852484, 0.03206227324857763, 0.0054812180880637815, -0.08568613648844738, -0.046165018671542365, -0.0003473537254590174, -0.04219178887852484, -0.04219178887852484, -0.030006322044283867, -0.09732628330415842]	['yucky', 'unthankful']
vectors2000	good vs. bad	unemployed	0.3107611905946751	[0.3107611905946748, 0.3012596514707371, 0.3107611905946748, 0.3107611905946748, 0.3107611905946748, 0.26949267767453816, 0.3107611905946748, 0.3722250529893825, 0.3322319116372988, 0.2946312699350896, 0.3372892995881035, 0.30947894140766674, 0.2706555363179363, 0.3107611905946748, 0.3250877623295036, 0.28582291250712677]	['yucky', 'unthankful']
vectors1810	good vs. bad	molested	0.16386416787769623	[0.16386416787769625, 0.16386416787769625, 0.0, 0.16386416787769625, 0.16386416787769625, 0.16386416787769625, 0.16386416787769625, 0.16386416787769625, 0.16386416787769625, 0.16386416787769625, 0.16386416787769625, 0.16386416787769625, 0.16386416787769625, 0.16386416787769625]	['yucky', 'unthankful']
vectors1820	good vs. bad	molested	-0.04776569799883687	[-0.14092324794313235, -0.0477656979988368, 0.01700504121344968, -0.045889983347013885, -0.0477656979988368, -0.0477656979988368, -0.0477656979988368, -0.06132730818784128, -0.0477656979988368, -0.0477656979988368, -0.039973170793243806, -0.052367697200254276, -0.0477656979988368, -0.0477656979988368]	['yucky', 'unthankful']
vectors1830	good vs. bad	molested	-0.8954126656568137	[-0.9506567774518898, -0.8954126656568137, -0.8194843406944713, -0.8167195576786818, -0.8954126656568137, -0.8954126656568137, -0.8954126656568137, -0.8517814231684576, -0.9729253036233119, -0.8954126656568137, -1.0185824020472334, -0.8082434143971351, -0.8954126656568137, -0.8954126656568137]	['yucky', 'unthankful']
vectors1840	good vs. bad	molested	-0.8052357637779897	[-0.9338383413707563, -0.8052357637779894, -0.7293810148623044, -0.7619538733943133, -0.8052357637779894, -0.8052357637779894, -0.8052357637779894, -0.7195397894639238, -0.885269929622484, -0.8052357637779894, -0.9068868431784709, -0.695724081466515, -0.8052357637779894, -0.8052357637779894]	['yucky', 'unthankful']
vectors1850	good vs. bad	molested	-1.0717284884148275	[-1.1278596648751058, -1.071728488414827, -1.0216009774947892, -1.025970791756044, -1.071728488414827, -1.071728488414827, -1.071728488414827, -1.0105829287305248, -1.127668936300823, -1.071728488414827, -1.1323283673390658, -1.0025332585070348, -1.071728488414827, -1.071728488414827]	['yucky', 'unthankful']
vectors1860	good vs. bad	molested	-0.8582466076327031	[-0.9551101890953297, -0.8582466076327037, -0.7851311029713252, -0.7650700021531952, -0.8582466076327037, -0.8582466076327037, -0.8582466076327037, -0.796842629131699, -0.9251379527125788, -0.8582466076327037, -0.9638456778429962, -0.8220120561505598, -0.8582466076327037, -0.8582466076327037]	['yucky', 'unthankful']
vectors1870	good vs. bad	molested	-0.746007110439981	[-0.8305450808427063, -0.7460071104399807, -0.6806504895288875, -0.6965328648850018, -0.7460071104399807, -0.7460071104399807, -0.7460071104399807, -0.7092545096531081, -0.772073154926445, -0.7460071104399807, -0.8102015126546054, -0.706031447481607, -0.7460071104399807, -0.7460071104399807]	['yucky', 'unthankful']
vectors1880	good vs. bad	molested	-0.9115611858939746	[-0.9653589434233942, -0.9115611858939747, -0.8769439475385724, -0.8513332097958961, -0.9115611858939747, -0.9115611858939747, -0.9115611858939747, -0.9037315598992173, -0.9512638390920152, -0.9115611858939747, -0.9595850386228821, -0.8598851747453512, -0.9115611858939747, -0.9115611858939747]	['yucky', 'unthankful']
vectors1890	good vs. bad	molested	-0.8932318284396789	[-0.9387388371979315, -0.893231828439679, -0.8549715859820731, -0.8586711559736211, -0.893231828439679, -0.893231828439679, -0.893231828439679, -0.846195817032217, -0.893231828439679, -0.893231828439679, -1.007225906717027, -0.8175514549243547, -0.893231828439679, -0.893231828439679]	['yucky', 'unthankful']
vectors1900	good vs. bad	molested	-0.6866829770835096	[-0.7619461268256971, -0.6866829770835096, -0.6376785260874593, -0.6335083321650152, -0.6866829770835096, -0.6866829770835096, -0.6866829770835096, -0.6813903896668545, -0.7416933231974431, -0.6866829770835096, -0.7225015583510701, -0.6330738561658924, -0.6866829770835096, -0.6866829770835096]	['yucky', 'unthankful']
vectors1910	good vs. bad	molested	-0.6663998431778837	[-0.6663998431778835, -0.6663998431778835, -0.6436900207905197, -0.6322240296361706, -0.6663998431778835, -0.6663998431778835, -0.6663998431778835, -0.6127107887354297, -0.756063394414466, -0.6663998431778835, -0.7608241431425484, -0.6049991425944196, -0.6663998431778835, -0.6663998431778835]	['yucky', 'unthankful']
vectors1920	good vs. bad	molested	-0.5609791439036261	[-0.6532925950012967, -0.5609791439036267, -0.5176827905667798, -0.5061172257450571, -0.5609791439036267, -0.5609791439036267, -0.5609791439036267, -0.569983274257592, -0.5816164945207861, -0.5609791439036267, -0.5948891383254598, -0.5040838603513816, -0.5609791439036267, -0.5609791439036267]	['yucky', 'unthankful']
vectors1930	good vs. bad	molested	-0.4612845834225272	[-0.46128458342252737, -0.46128458342252737, -0.436087228149997, -0.4473375780243907, -0.46128458342252737, -0.46128458342252737, -0.46128458342252737, -0.44312473375059513, -0.5001509729632698, -0.46128458342252737, -0.47850960798099096, -0.41573438466294416, -0.46128458342252737, -0.5117766566655242]	['yucky', 'unthankful']
vectors1940	good vs. bad	molested	-0.2655786999134608	[-0.26557869991346095, -0.26557869991346095, -0.2303895663440961, -0.23846609638646643, -0.26557869991346095, -0.26557869991346095, -0.26557869991346095, -0.3042612144840121, -0.2904120721985467, -0.26557869991346095, -0.25808916774118096, -0.24262414644624475, -0.26557869991346095, -0.30239624969563705]	['yucky', 'unthankful']
vectors1950	good vs. bad	molested	-0.2069754373180807	[-0.20697543731808052, -0.20697543731808052, -0.17832465727936656, -0.1907504555944698, -0.20697543731808052, -0.20697543731808052, -0.20697543731808052, -0.25749280572175376, -0.2224139591622447, -0.20697543731808052, -0.19640925375737234, -0.1781843878807881, -0.20697543731808052, -0.2296462091086956]	['yucky', 'unthankful']
vectors1960	good vs. bad	molested	-0.048663616822383654	[-0.08738328788405611, -0.04866361682238357, -0.02409378689391707, -0.011824911356271416, -0.04866361682238357, -0.04866361682238357, -0.04866361682238357, -0.0818938857269612, -0.05790515630886076, -0.04866361682238357, -0.04455481882145803, -0.03214242695945712, -0.04866361682238357, -0.05990746807858959]	['yucky', 'unthankful']
vectors1970	good vs. bad	molested	-0.10876082895613368	[-0.15047182681334703, -0.10876082895613295, -0.08553570821039413, -0.06008093265521764, -0.10876082895613295, -0.10876082895613295, -0.16893175361539664, -0.15463028390265, -0.10219029684464379, -0.10876082895613295, -0.09075530060377415, -0.06409954408901637, -0.10876082895613295, -0.11332606792883201]	['yucky', 'unthankful']
vectors1980	good vs. bad	molested	-0.10347220463303307	[-0.145450058377828, -0.10347220463303314, -0.08790136717158968, -0.055413599611919266, -0.10347220463303314, -0.10347220463303314, -0.13734535064544282, -0.15318410373051336, -0.10086011665479877, -0.10347220463303314, -0.09452948173930473, -0.052843441039642135, -0.10347220463303314, -0.11389822121417409]	['yucky', 'unthankful']
vectors1990	good vs. bad	molested	-0.07090972370071674	[-0.11008765217905817, -0.07090972370071688, -0.047789449731929286, -0.019713151172819948, -0.07090972370071688, -0.07090972370071688, -0.10419229177426911, -0.1214324349508522, -0.0768339416694921, -0.07090972370071688, -0.09209729600393272, -0.025369336799975103, -0.07090972370071688, -0.05272936272050415]	['yucky', 'unthankful']
vectors2000	good vs. bad	molested	0.1385077197420919	[0.10929907964136479, 0.1143606246843778, 0.1649953990517806, 0.16968589638052806, 0.13850771974209225, 0.13850771974209225, 0.1052001069368186, 0.09271713069912012, 0.1394727902008917, 0.13850771974209225, 0.1397380114760893, 0.18111194084261664, 0.13850771974209225, 0.15769238616915177]	['yucky', 'unthankful']
vectors1810	good vs. bad	poor	0.5125057287867821	[0.5125057287867825, 0.5125057287867825, 0.5125057287867825, 0.5125057287867825, 0.5125057287867825, 0.5125057287867825, 0.5125057287867825, 0.5125057287867825, 0.5125057287867825, 0.5125057287867825, 0.25360525917078314, 0.5751735125686582, 0.5751735125686582, 0.5125057287867825, 0.5125057287867825]	['yucky', 'unthankful']
vectors1820	good vs. bad	poor	0.24887056890638448	[0.311672588755702, 0.24887056890638481, 0.24887056890638481, 0.24887056890638481, 0.24887056890638481, 0.24887056890638481, 0.24887056890638481, 0.24887056890638481, 0.24887056890638481, 0.24887056890638481, 0.30988023048589136, 0.14665306843590556, 0.14665306843590556, 0.24887056890638481, 0.3176055901482867]	['yucky', 'unthankful']
vectors1830	good vs. bad	poor	-0.5369155976388685	[-0.5857094553445228, -0.593009791390838, -0.5369155976388682, -0.5369155976388682, -0.5369155976388682, -0.46116408086600597, -0.5369155976388682, -0.5369155976388682, -0.5369155976388682, -0.5356196091402937, -0.4644843242365382, -0.5439952374635523, -0.5439952374635523, -0.5369155976388682, -0.4711393024918828]	['yucky', 'unthankful']
vectors1840	good vs. bad	poor	-0.4075924816761282	[-0.4419198892889473, -0.4313730735002329, -0.4075924816761282, -0.4075924816761282, -0.3855568174436341, -0.4075924816761282, -0.4075924816761282, -0.4075924816761282, -0.41247623034347647, -0.40866473368793454, -0.36628696983707165, -0.4206077833018206, -0.4206077833018206, -0.4075924816761282, -0.360047772619775]	['yucky', 'unthankful']
vectors1850	good vs. bad	poor	-0.5936778359955625	[-0.6196067774333661, -0.6008529784043068, -0.6371006916484486, -0.5936778359955625, -0.5735907839690974, -0.5936778359955625, -0.5936778359955625, -0.5936778359955625, -0.5905585473304917, -0.5715732605975445, -0.5732397936269233, -0.6086215230953147, -0.6086215230953147, -0.5936778359955625, -0.5301569250308944]	['yucky', 'unthankful']
vectors1860	good vs. bad	poor	-0.3307150418724166	[-0.36231632316548995, -0.3724700594727785, -0.33035343436443065, -0.33071504187241685, -0.3244180270189159, -0.33071504187241685, -0.33071504187241685, -0.33071504187241685, -0.3287165578299375, -0.3205839447231359, -0.31513347447202394, -0.32740364946775774, -0.32740364946775774, -0.33071504187241685, -0.2817455649728427]	['yucky', 'unthankful']
vectors1870	good vs. bad	poor	-0.4407979533515627	[-0.43519447108338405, -0.46775800356030744, -0.4692597354853025, -0.44079795335156285, -0.41369299659434206, -0.44079795335156285, -0.44079795335156285, -0.44079795335156285, -0.45503737018490104, -0.4461894510836847, -0.41064699977829483, -0.4494872633897952, -0.4494872633897952, -0.44079795335156285, -0.3935385844191381]	['yucky', 'unthankful']
vectors1880	good vs. bad	poor	-0.5340549857965523	[-0.542869660094579, -0.5473335874387534, -0.5449273381757581, -0.5340549857965524, -0.5191263505420941, -0.5340549857965524, -0.5340549857965524, -0.5340549857965524, -0.5426295911574635, -0.5214401894788762, -0.5276273148612322, -0.5415259240063598, -0.5415259240063598, -0.5340549857965524, -0.48960891702211395]	['yucky', 'unthankful']
vectors1890	good vs. bad	poor	-0.5025153241653398	[-0.5366879603559362, -0.5283706555861005, -0.5243313879176855, -0.5025153241653397, -0.4946897921382499, -0.5025153241653397, -0.5025153241653397, -0.5025153241653397, -0.5040362452261746, -0.5057820077256574, -0.4947374906989529, -0.4912383278054096, -0.4912383278054096, -0.5025153241653397, -0.44034427850842084]	['yucky', 'unthankful']
vectors1900	good vs. bad	poor	-0.4584995072306152	[-0.476972653687411, -0.47754263873125186, -0.47197954473935283, -0.458499507230615, -0.4595315163773865, -0.458499507230615, -0.458499507230615, -0.458499507230615, -0.46790917399826115, -0.458499507230615, -0.43823397256472896, -0.45250930824580887, -0.45250930824580887, -0.458499507230615, -0.4103147006224945]	['yucky', 'unthankful']
vectors1910	good vs. bad	poor	-0.4129817237593575	[-0.45801058449741056, -0.4225440241125897, -0.4777009813419814, -0.41298172375935743, -0.37943866459997483, -0.41298172375935743, -0.41298172375935743, -0.41298172375935743, -0.4025993984860802, -0.41298172375935743, -0.41298172375935743, -0.40052799288036633, -0.40052799288036633, -0.41298172375935743, -0.33673942258341044]	['yucky', 'unthankful']
vectors1920	good vs. bad	poor	-0.15948775280237307	[-0.17792570748691144, -0.1697938560255646, -0.19902537293929137, -0.1594877528023729, -0.1506689146176772, -0.1594877528023729, -0.1594877528023729, -0.1594877528023729, -0.1349476362980956, -0.1594877528023729, -0.1594877528023729, -0.1513962912843275, -0.1513962912843275, -0.1594877528023729, -0.13553100716672933]	['yucky', 'unthankful']
vectors1930	good vs. bad	poor	-0.10345043695304015	[-0.13052689943522963, -0.10345043695304022, -0.11151467789229418, -0.10345043695304022, -0.11006853511124247, -0.10345043695304022, -0.10345043695304022, -0.11769499003843319, -0.09801958430514791, -0.10345043695304022, -0.10345043695304022, -0.09792526280422827, -0.09792526280422827, -0.10345043695304022, -0.06272712390824371]	['yucky', 'unthankful']
vectors1940	good vs. bad	poor	0.03337701270723921	[0.015670705906855823, 0.03337701270723894, 0.046232060000287664, 0.03337701270723894, 0.03337701270723894, 0.03337701270723894, 0.03337701270723894, 0.05240564866490913, 0.005569089064471193, 0.03337701270723894, 0.03337701270723894, 0.015434730939694673, 0.015434730939694673, 0.03337701270723894, 0.09108967162421962]	['yucky', 'unthankful']
vectors1950	good vs. bad	poor	0.12190310155007346	[0.11373573343453254, 0.09911524547635515, 0.11553662496895939, 0.12190310155007364, 0.12190310155007364, 0.12190310155007364, 0.12190310155007364, 0.13487297074079993, 0.13959735959087105, 0.12190310155007364, 0.12190310155007364, 0.10792336386805722, 0.10792336386805722, 0.12190310155007364, 0.15666133269068241]	['yucky', 'unthankful']
vectors1960	good vs. bad	poor	0.1431599657949439	[0.07263364004952613, 0.1431599657949431, 0.09774516747701488, 0.1431599657949431, 0.1431599657949431, 0.1431599657949431, 0.1431599657949431, 0.11567708112492607, 0.11373353909066736, 0.1431599657949431, 0.1431599657949431, 0.15131516313366164, 0.15131516313366164, 0.1431599657949431, 0.26419225431024074]	['yucky', 'unthankful']
vectors1970	good vs. bad	poor	0.2222782141542834	[0.18912556135109274, 0.22227821415428398, 0.20210186053575052, 0.22227821415428398, 0.22227821415428398, 0.22227821415428398, 0.22227821415428398, 0.19726464681189623, 0.1808056475077508, 0.22227821415428398, 0.22227821415428398, 0.22642239619367086, 0.22642239619367086, 0.22227821415428398, 0.30590700567446816]	['yucky', 'unthankful']
vectors1980	good vs. bad	poor	0.06415570927212622	[0.012240828674843584, 0.06415570927212683, -0.026646624445421426, 0.06415570927212683, 0.06415570927212683, 0.06415570927212683, 0.06415570927212683, 0.06415570927212683, -0.002845597088347145, 0.06415570927212683, 0.06415570927212683, 0.09251285221464617, 0.09251285221464617, 0.06415570927212683, 0.169709448302358]	['yucky', 'unthankful']
vectors1990	good vs. bad	poor	0.07540846773592975	[-0.009659592388581712, 0.07540846773593034, -0.012248572438840763, 0.07540846773593034, 0.07540846773593034, 0.07540846773593034, 0.07540846773593034, 0.07540846773593034, -0.008119322067895094, 0.07540846773593034, 0.07540846773593034, 0.10339707802209705, 0.10339707802209705, 0.07540846773593034, 0.2214015389156958]	['yucky', 'unthankful']
vectors2000	good vs. bad	poor	0.30775335905655427	[0.20405640791719845, 0.30775335905655465, 0.16623190877117636, 0.30775335905655465, 0.30775335905655465, 0.30775335905655465, 0.30775335905655465, 0.30775335905655465, 0.24008765865603918, 0.30775335905655465, 0.30775335905655465, 0.3517309267683282, 0.3517309267683282, 0.30775335905655465, 0.4610904678634726]	['yucky', 'unthankful']
vectors1810	good vs. bad	laborer	0.2983712176792777	[0.2983712176792777, 0.2983712176792777, 0.2983712176792777, 0.2983712176792777, 0.2983712176792777, 0.26957160619891934, 0.2983712176792777, 0.2983712176792777, 0.2983712176792777, 0.2983712176792777, 0.2983712176792777, 0.2983712176792777, 0.2983712176792777, 0.2983712176792777, 0.3158957498087793, 0.2983712176792777, 0.2983712176792777, 0.2983712176792777, 0.2983712176792777]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1820	good vs. bad	laborer	0.24513197160376268	[0.24513197160376243, 0.24513197160376243, 0.24513197160376243, 0.24513197160376243, 0.2668406262642196, 0.18732043439720017, 0.22841863355128603, 0.33565971791682203, 0.24513197160376243, 0.24513197160376243, 0.24513197160376243, 0.3240406256665645, 0.26013514545286265, 0.24513197160376243, 0.1618329120456547, 0.24513197160376243, 0.24513197160376243, 0.24513197160376243, 0.24513197160376243]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1830	good vs. bad	laborer	-0.32931146853920823	[-0.3293114685392085, -0.3293114685392085, -0.3293114685392085, -0.3293114685392085, -0.34053758431570164, -0.30138162983757955, -0.32863518237000583, -0.3210488523970878, -0.370289700943617, -0.3170181590138903, -0.3467693827066153, -0.3000330627205939, -0.2830593289756513, -0.3293114685392085, -0.3900907876808247, -0.3293114685392085, -0.3293114685392085, -0.2903459038037961, -0.34193765087400046]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1840	good vs. bad	laborer	-0.35518652787177624	[-0.35518652787177646, -0.35518652787177646, -0.35518652787177646, -0.35518652787177646, -0.39182456738361165, -0.32141109863920503, -0.33886548565311886, -0.3499386773481075, -0.3256501657217086, -0.37837062690340867, -0.3971252062571735, -0.326403571154172, -0.34209628630521444, -0.35518652787177646, -0.36932028264061834, -0.34532149913894267, -0.34532149913894267, -0.35518652787177646, -0.37229207928332286]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1850	good vs. bad	laborer	-0.5015544930244286	[-0.5015544930244286, -0.5015544930244286, -0.5015544930244286, -0.5015544930244286, -0.5657814298629601, -0.4577238558392347, -0.5036339602883305, -0.4850487628769777, -0.50163208457825, -0.4784354103172728, -0.5083581381166121, -0.4737898818016424, -0.48047478654706494, -0.5015544930244286, -0.5335253874916739, -0.4961858682204307, -0.4961858682204307, -0.5015544930244286, -0.5145924142857506]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1860	good vs. bad	laborer	-0.3429361000412866	[-0.34293610004128633, -0.34293610004128633, -0.34293610004128633, -0.34293610004128633, -0.3845984814754381, -0.29544877956399834, -0.3221291758585782, -0.34130961134232773, -0.34293610004128633, -0.3573605563844179, -0.368280311024634, -0.29832717784595186, -0.3337322973244061, -0.34293610004128633, -0.3465875101268695, -0.3513497424197194, -0.3513497424197194, -0.34293610004128633, -0.37260593873845177]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1870	good vs. bad	laborer	-0.4319234560999569	[-0.43192345609995697, -0.43192345609995697, -0.43192345609995697, -0.43192345609995697, -0.46685535811904805, -0.4062521026027431, -0.40308839746272374, -0.42867415064933256, -0.4166588495561295, -0.4525222429407069, -0.43192345609995697, -0.378547940077522, -0.4330664916197288, -0.43192345609995697, -0.45851410480016125, -0.42753724172723223, -0.42753724172723223, -0.43192345609995697, -0.4722401236299516]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1880	good vs. bad	laborer	-0.5465008808257885	[-0.5465008808257888, -0.5465008808257888, -0.5465008808257888, -0.5465008808257888, -0.5626103379333438, -0.5067938908990272, -0.5194239603387827, -0.5399588371638366, -0.5438016416234468, -0.557119399696747, -0.5496921989487445, -0.5154227841803064, -0.5334191106895204, -0.5465008808257888, -0.5764684348526591, -0.5555709090304186, -0.5555709090304186, -0.5465008808257888, -0.577869919515608]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1890	good vs. bad	laborer	-0.4979115388311139	[-0.4979115388311139, -0.4979115388311139, -0.4979115388311139, -0.4979115388311139, -0.5190637123714524, -0.45162870869769906, -0.47075416081073856, -0.48461949452950487, -0.5236500903098884, -0.5023073132979878, -0.4979115388311139, -0.4510321845419662, -0.4959577543766268, -0.4979115388311139, -0.5312863852402226, -0.5062810528376172, -0.5062810528376172, -0.4979115388311139, -0.5151517739162302]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1900	good vs. bad	laborer	-0.40281445095932583	[-0.40281445095932567, -0.40281445095932567, -0.40281445095932567, -0.40281445095932567, -0.4074223820587204, -0.383505338098911, -0.38645985491633594, -0.41314981843601645, -0.4038755947748981, -0.39277608326695673, -0.41658977811978304, -0.3825183460312197, -0.40901056303403294, -0.4041263807342604, -0.41162914924465044, -0.40974542376775674, -0.40974542376775674, -0.40281445095932567, -0.4079725799698096]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1910	good vs. bad	laborer	-0.3370600391847974	[-0.3370600391847972, -0.3370600391847972, -0.3370600391847972, -0.3370600391847972, -0.3513129688846038, -0.31011129622906797, -0.30859943936446743, -0.32868556658651954, -0.38050049522578483, -0.35426451349427773, -0.3370600391847972, -0.3210997089346359, -0.3233952522280769, -0.3286663597858405, -0.3655722128998846, -0.3239669426571644, -0.3239669426571644, -0.3370600391847972, -0.3559592625697055]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1920	good vs. bad	laborer	-0.18876128694821348	[-0.1887612869482135, -0.1887612869482135, -0.19229540112616192, -0.1887612869482135, -0.19572912042049223, -0.17459601157315383, -0.15828836552659833, -0.20562771632435548, -0.1970636384251531, -0.20529323144559578, -0.2084370296076196, -0.15070131804739464, -0.1929772856856275, -0.17178199174450048, -0.20384141828145974, -0.190714247929503, -0.190714247929503, -0.1887612869482135, -0.19679198409081952]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1930	good vs. bad	laborer	-0.1618907581501639	[-0.16189075815016388, -0.16189075815016388, -0.16483699892074882, -0.16189075815016388, -0.16207425742952647, -0.13845216879270997, -0.12802964386589807, -0.17025202521960062, -0.1574667111964675, -0.15513386513645663, -0.18360085096644177, -0.14470119150322747, -0.1697519920324183, -0.14052858898497209, -0.17496866648670317, -0.17429842349487076, -0.17429842349487076, -0.16189075815016388, -0.19508566448275894]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1940	good vs. bad	laborer	-0.03079085157177549	[-0.030790851571775402, -0.030790851571775402, -0.05678335683727996, -0.030790851571775402, -0.0506199075502302, -0.016400480191676833, 0.009857160619073593, -0.02952551376503518, -0.03317757611309863, -0.025793824861561118, -0.052167673112366114, -0.006526494930041184, -0.02805072526180115, -0.011809034430420142, -0.058502052832210556, -0.030790851571775402, -0.030790851571775402, -0.030790851571775402, -0.04602306652026812]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1950	good vs. bad	laborer	0.023861832063237224	[0.02386183206323781, 0.02386183206323781, 0.0027994223197105404, 0.02386183206323781, 0.012110892431014876, 0.036510038371394174, 0.050129784483828856, 0.02386183206323781, 0.027525171732014492, 0.019430289035984573, -0.00935699527008378, 0.048582144674858906, 0.008497988256800574, 0.06268183440308864, 0.013117172150299963, 0.02386183206323781, 0.02386183206323781, 0.02386183206323781, 0.0032505569574365137]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1960	good vs. bad	laborer	0.19725543896009312	[0.19725543896009323, 0.19725543896009323, 0.19295971462563544, 0.19725543896009323, 0.16068297704339243, 0.20239376169382456, 0.2311345222536732, 0.21275990942735112, 0.2165921749960703, 0.151970220963272, 0.15158066844832352, 0.24872097002886373, 0.19725543896009323, 0.2280628924884945, 0.18237073808896243, 0.19725543896009323, 0.19725543896009323, 0.19725543896009323, 0.17812764274835363]	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
