table	categories	attribute(s)	effect_size	loocv_effect_sizes	missing
vectors1970	good vs. bad	unattractive	-0.7467860791432638	[-0.7384780958720333, -0.7538436724625789, -0.74993174024129, -0.7455715817250316, -0.7808203686504751, -0.7584658255853494, -0.7223099185077575, -0.7803049094861592, -0.7467860791432646, -0.7404920224260494, -0.744313565847254, -0.7106258519352971, -0.7467860791432646, -0.7463378309207171, -0.7443135658472538, -0.7404920224260496, -0.710625851935297, -0.7463378309207171]	['euphoric', 'yucky']
vectors1980	good vs. bad	unattractive	-0.805797914392354	[-0.7968188339173903, -0.8477470171627515, -0.798317195856039, -0.777342654759642, -0.8298708734360756, -0.8157713816995105, -0.7921052948023691, -0.8241073831299239, -0.8057979143923545, -0.798445653641295, -0.8066916197406868, -0.7757364757085379, -0.8020020490355058, -0.8079827105440497, -0.8066916197406868, -0.798445653641295, -0.7757364757085379, -0.8079827105440497]	['euphoric', 'yucky']
vectors1990	good vs. bad	unattractive	-0.8395166410622941	[-0.8360769397143254, -0.853500356695544, -0.8469822162907651, -0.8149072146114298, -0.8659628565793357, -0.8433070782350591, -0.8152743536464446, -0.8447956731159959, -0.8761700198870997, -0.8264294341751183, -0.838208595997741, -0.8070789553575082, -0.8375970901126683, -0.848498649976115, -0.838208595997741, -0.8264294341751183, -0.8070789553575082, -0.8484986499761152]	['euphoric', 'yucky']
vectors1800	good vs. bad	wheelchair		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1810	good vs. bad	wheelchair		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1820	good vs. bad	wheelchair		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1830	good vs. bad	wheelchair	-0.4348973053581576	[-0.4348973053581575, nan, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575, -0.4348973053581575]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1840	good vs. bad	wheelchair	-0.4411115761393199	[-0.44111157613931984, nan, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984, -0.44111157613931984]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1850	good vs. bad	wheelchair	-0.27960552083272866	[-0.27960552083272827, nan, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827, -0.27960552083272827]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1860	good vs. bad	wheelchair	-0.028862013243091136	[-0.028862013243091088, nan, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088, -0.028862013243091088]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1870	good vs. bad	wheelchair	-0.3761364658416211	[-0.37613646584162125, nan, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125, -0.37613646584162125]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1880	good vs. bad	wheelchair	-0.44104965659525375	[-0.44104965659525375, nan, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375, -0.44104965659525375]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1890	good vs. bad	wheelchair	-0.1620111071323887	[-0.16201110713238862, -0.09789001556677299, -0.16201110713238862, -0.16201110713238862, -0.16201110713238862, -0.16201110713238862, -0.19721890127012345, -0.16201110713238862, -0.16201110713238862, -0.16201110713238862, -0.16201110713238862, -0.16201110713238862, -0.16201110713238862, -0.16201110713238862, -0.16201110713238862, -0.16201110713238862, -0.16201110713238862, -0.16201110713238862]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1900	good vs. bad	wheelchair	-0.1894936924547335	[-0.5977099026910201, 0.0039026505907878797, -0.18949369245473346, -0.18949369245473346, -0.18949369245473346, -0.18949369245473346, 0.2380493430718928, -0.18949369245473346, -0.18949369245473346, -0.18949369245473346, -0.18949369245473346, -0.18949369245473346, -0.18949369245473346, -0.18949369245473346, -0.18949369245473346, -0.18949369245473346, -0.18949369245473346, -0.18949369245473346]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1910	good vs. bad	wheelchair	-0.08848977794029775	[-0.08848977794029769, -0.09151702060953398, -0.08848977794029769, -0.08848977794029769, -0.08848977794029769, -0.08848977794029769, -0.033571192124698924, -0.08848977794029769, -0.08848977794029769, -0.08848977794029769, -0.08848977794029769, -0.08848977794029769, -0.08848977794029769, -0.08848977794029769, -0.08848977794029769, -0.08848977794029769, -0.08848977794029769, -0.08848977794029769]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1920	good vs. bad	wheelchair	-0.49127720752576776	[-0.49127720752576776, -0.280231588085427, -0.49127720752576776, -0.49127720752576776, -0.49127720752576776, -0.49127720752576776, -0.6036434592227389, -0.49127720752576776, -0.49127720752576776, -0.49127720752576776, -0.4120219113830023, -0.49127720752576776, -0.49127720752576776, -0.49127720752576776, -0.49127720752576776, -0.49127720752576776, -0.49127720752576776, -0.49127720752576776]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1930	good vs. bad	wheelchair	0.11762248250916198	[0.11762248250916191, -0.10817999945083728, 0.11762248250916191, 0.11762248250916191, 0.11762248250916191, 0.11762248250916191, 0.265915002301544, 0.11762248250916191, 0.11762248250916191, 0.11762248250916191, 0.11762248250916191, 0.11762248250916191, 0.11762248250916191, 0.11762248250916191, 0.11762248250916191, 0.11762248250916191, 0.11762248250916191, 0.11762248250916191]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1940	good vs. bad	wheelchair	-0.6349873103723209	[-0.634987310372321, -0.5897795207797091, -0.634987310372321, -0.634987310372321, -0.634987310372321, -0.634987310372321, -0.23867175611146166, -0.634987310372321, -0.634987310372321, -0.634987310372321, -0.634987310372321, -0.634987310372321, -0.634987310372321, -0.634987310372321, -0.634987310372321, -0.634987310372321, -0.634987310372321, -0.634987310372321]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1950	good vs. bad	wheelchair	-0.3895069777326233	[-0.4120663120750647, -0.24741207845955188, -0.3895069777326231, -0.3895069777326231, -0.3895069777326231, -0.3895069777326231, -0.25540044709253545, -0.3895069777326231, -0.3895069777326231, -0.3895069777326231, -0.48007066427494827, -0.3895069777326231, -0.3895069777326231, -0.3895069777326231, -0.3895069777326231, -0.43589658974284695, -0.3895069777326231, -0.3895069777326231]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1960	good vs. bad	wheelchair	-0.7339922039263281	[-0.95486086394455, -0.7285895536290291, -0.6757725993284113, -0.7339922039263281, -0.6521873052025856, -0.7339922039263281, -0.6079353418811769, -0.7339922039263281, -0.7339922039263281, -0.7339922039263281, -0.7372104011565791, -0.7339922039263281, -0.7339922039263281, -0.7339922039263281, -0.7339922039263281, -0.5869065874525154, -0.7339922039263281, -0.7339922039263281]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1970	good vs. bad	wheelchair	-0.345515036397967	[-0.5463511257042365, -0.27981862287083137, -0.216989545066807, -0.345515036397967, -0.3143267358008755, -0.345515036397967, -0.17932373846461824, -0.40164140514191843, -0.345515036397967, -0.40164140514191843, -0.41733151355065734, -0.345515036397967, -0.345515036397967, -0.345515036397967, -0.345515036397967, -0.26591307691421995, -0.345515036397967, -0.345515036397967]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1980	good vs. bad	wheelchair	-1.063528795734488	[-1.1786707535006256, -1.0916814848326746, -0.9558321101900124, -1.063528795734488, -0.9958882285237763, -1.063528795734488, -0.9924878829125124, -1.0908211779793413, -1.063528795734488, -1.0908211779793413, -1.1243429008688006, -1.063528795734488, -1.063528795734488, -0.8307843555331714, -1.063528795734488, -1.0225931178444194, -1.063528795734488, -0.9746862493430929]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1990	good vs. bad	wheelchair	-0.8994602191689809	[-1.0827468821497641, -0.9273288210487733, -0.8331164273819645, -0.899460219168981, -0.8368624223735128, -0.899460219168981, -0.7716943854768689, -0.9258050165775337, -0.8149637027920829, -0.9258050165775337, -0.9473334262988328, -0.899460219168981, -0.899460219168981, -0.6704323420701809, -0.899460219168981, -0.9044463784158914, -0.899460219168981, -0.9144653895496675]	['paralympic', 'impairment', 'rehab', 'motorize', 'euphoric', 'yucky']
vectors1800	good vs. bad	alcoholic		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['comsumption', 'euphoric', 'yucky']
vectors1810	good vs. bad	alcoholic		[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]	['comsumption', 'euphoric', 'yucky']
vectors1820	good vs. bad	alcoholic	0.08144000737398435	[0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, nan, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843, 0.0814400073739843]	['comsumption', 'euphoric', 'yucky']
vectors1830	good vs. bad	alcoholic	0.1463697903862426	[0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, -0.007053760571459761, 0.1463697903862427, 0.3379746154927242, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427, 0.1463697903862427]	['comsumption', 'euphoric', 'yucky']
vectors1840	good vs. bad	alcoholic	-0.14702021112307195	[-0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.14551373296226724, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.18530215006729764, -0.14702021112307195, -0.10752784585009183, -0.11767992084061608, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195, -0.14702021112307195]	['comsumption', 'euphoric', 'yucky']
vectors1850	good vs. bad	alcoholic	-0.14894909960699285	[-0.14894909960699268, -0.14894909960699268, -0.14894909960699268, -0.14894909960699268, -0.14894909960699268, -0.14894909960699268, -0.09801127171153297, -0.14894909960699268, -0.14894909960699268, -0.14894909960699268, -0.1588962453333378, -0.14894909960699268, -0.19725669532547613, -0.12489571464173185, -0.14894909960699268, -0.041576202684584077, -0.14894909960699268, -0.14894909960699268, -0.14894909960699268, -0.25781549901288875, -0.14894909960699268, -0.14894909960699268, -0.14894909960699268, -0.14894909960699268, -0.14894909960699268]	['comsumption', 'euphoric', 'yucky']
vectors1860	good vs. bad	alcoholic	0.041937576467476444	[0.04193757646747646, 0.04193757646747646, 0.04193757646747646, 0.04193757646747646, 0.04193757646747646, 0.04193757646747646, 0.07371600270687938, 0.04193757646747646, 0.04193757646747646, 0.04193757646747646, 0.011432154868912392, 0.04193757646747646, 0.09043733522062487, 0.024323491571701897, 0.04193757646747646, 0.09428626942039164, 0.04193757646747646, 0.04193757646747646, 0.04193757646747646, -0.03373300800128684, 0.04193757646747646, 0.04193757646747646, 0.04193757646747646, 0.04193757646747646, 0.04193757646747646]	['comsumption', 'euphoric', 'yucky']
vectors1870	good vs. bad	alcoholic	0.13503724272089496	[0.13503724272089507, 0.13503724272089507, 0.13503724272089507, 0.13503724272089507, 0.13503724272089507, 0.13503724272089507, 0.16305990736146808, 0.13503724272089507, 0.13503724272089507, 0.13503724272089507, 0.11936335810820423, 0.13503724272089507, 0.09280090372417632, 0.14503195331066382, 0.13503724272089507, 0.21953440026137885, 0.13503724272089507, 0.13503724272089507, 0.13503724272089507, 0.05912593885738207, 0.13503724272089507, 0.13503724272089507, 0.13503724272089507, 0.13503724272089507, 0.13503724272089507]	['comsumption', 'euphoric', 'yucky']
vectors1880	good vs. bad	alcoholic	0.2858389445558535	[0.285838944555853, 0.285838944555853, 0.285838944555853, 0.285838944555853, 0.285838944555853, 0.285838944555853, 0.29897045197777616, 0.285838944555853, 0.285838944555853, 0.285838944555853, 0.2631824941954543, 0.285838944555853, 0.20152142250409893, 0.35117605853341605, 0.285838944555853, 0.3579754838603215, 0.285838944555853, 0.285838944555853, 0.285838944555853, 0.2226524068410068, 0.285838944555853, 0.285838944555853, 0.285838944555853, 0.285838944555853, 0.285838944555853]	['comsumption', 'euphoric', 'yucky']
vectors1890	good vs. bad	alcoholic	-0.12973056183013654	[-0.12973056183013681, -0.12973056183013681, -0.12973056183013681, -0.12973056183013681, -0.12973056183013681, -0.12973056183013681, -0.16179186549744068, -0.12973056183013681, -0.12973056183013681, -0.12973056183013681, -0.19030920013360186, -0.12973056183013681, -0.1649806605525065, -0.1528409307953114, -0.12973056183013681, -0.07370920812948553, -0.12973056183013681, -0.12973056183013681, -0.12973056183013681, -0.1641931083821185, -0.12973056183013681, -0.13661701648158514, -0.044609491834381884, -0.12973056183013681, -0.044609491834381884]	['comsumption', 'euphoric', 'yucky']
vectors1900	good vs. bad	alcoholic	-0.2777298865351654	[-0.2777298865351654, -0.2777298865351654, -0.2777298865351654, -0.2777298865351654, -0.2777298865351654, -0.2777298865351654, -0.2929412657284902, -0.2777298865351654, -0.2777298865351654, -0.2221561775774001, -0.3408015960379108, -0.2777298865351654, -0.3475241735183811, -0.2973555341950023, -0.2777298865351654, -0.28810462238532003, -0.2777298865351654, -0.2777298865351654, -0.2777298865351654, -0.27772423759682896, -0.2777298865351654, -0.27621620137192043, -0.19254146838726163, -0.2777298865351654, -0.19254146838726163]	['comsumption', 'euphoric', 'yucky']
vectors1910	good vs. bad	alcoholic	0.0474812154764635	[0.04748121547646382, 0.04748121547646382, 0.04748121547646382, 0.04748121547646382, 0.04748121547646382, 0.04748121547646382, 0.04510793355622485, 0.04748121547646382, 0.04748121547646382, 0.04748121547646382, 0.036814715159839084, 0.04748121547646382, -0.02933714734283839, 0.0075481062078644875, 0.04748121547646382, 0.08752663604488131, 0.04748121547646382, 0.04748121547646382, 0.04748121547646382, 0.003915916778286865, 0.04748121547646382, 0.04447361206171759, 0.12353048701447619, 0.04748121547646382, 0.12353048701447619]	['comsumption', 'euphoric', 'yucky']
